gPlusUserId,currentPlace
107126620940916804961,"Campbell, CA"
107130008807275097394,"Mountain View, CA, USA"
107135024217035950694,"Mountain View, CA"
107137600205449431195,"Sunnyvale, CA"
107147683994743376020,"Sunnyvale, CA"
107150243872136324045,"Sunnyvale, CA"
107154067366503717830,"Mountain View, CA"
107158126541683330753,"Los Altos, Ca"
107159360273366707516,"Santa Clara, CA"
107160369117904739944,"San Jose, CA"
107172967664002978670,"San Jose, CA"
107173589314018541054,"Santa Clara, CA"
107182282357153463637,"Mountain View, CA"
107186773348517920221,"San Jose, CA 95148, United States"
107186876202316836912,"San Jose, CA"
107194736043048756465,"Mountain View, CA"
107198098128745347601,"Sunnyvale, CA"
107198970987511048428,"San Jose, CA"
107214384909162930326,"Sunnyvale,California"
107216922068036710320,"Cupertino, CA"
107217717240199065699,"Mountain View, CA"
107219357249420222884,"Palo Alto, CA"
107223884336693333453,"San Jose, CA"
107224399154278825970,"Sunnyvale, CA"
107233957318775239669,"Mountain View, CA"
107240540013284349208,"Saratoga Springs, UT 84045"
107243246582435986801,Mountain View
107244235697657472916,"Campbell, CA 95008, United States"
107245733330578632516,"Campbell, CA"
107246491378159857696,San Jose
107248332519876350153,"Santa Clara, CA 95051, United States"
107248344735184553328,"Mountain View, CA"
107255882605460849804,"Sunnyvale, CA 94086"
107257991495847009072,"San Jose, CA"
107258203120172191987,"Sunnyvale, California"
107273769011185563968,"8 Gilroy Avenue, Edenderry, Ireland"
107275527308962586528,"San Jose, Santa Clara, California"
107277502991696112793,"Milpitas, CA 95035"
107278787412067985523,San Jose
107280361521378130316,"San Jose, CA."
107280367764789970468,"Los Altos, CA"
107287889789921558996,Palo Alto
107288611993847250075,"Santa Clara, CA, USA"
107290324397908716387,"Mountain View, CA"
107300794879275733431,"Los Altos, California"
107307746336936110291,"Sunnyvale, CA"
107311957663032857007,Cupertino
107311999780236720315,San Jose
107312120756566866066,"San Jose, CA"
107313438606155764961,San Jose
107326448576429040430,San Jose
107331214744034034984,"Saratoga, CA"
107335828917766479174,"Los Gatos, CA USA"
107345618751725613763,Campbell Ca. USA & Seoul Korea
107351690170136615394,"Lives in Monta Vista area of Cupertino, CA"
107365665531359224978,"San Jose, CA"
107385030930422051133,"Mountain View, CA"
107385622778582010865,"San Jose, CA"
107390715975371846124,Santa Clara
107391292380194597157,"Mountain View, CA 94040"
107394061315422223486,"Campbell,  CA"
107397908465614408080,"San Jose, CA"
107400456582550789636,"San Jose, CA"
107401256167375459961,"Santa Clara, CA"
107413838962047813362,Saratoga Springs
107435514759117035062,Los Gatos
107439330690187893199,Sunnyvale CA
107442670379873274735,San Jose CA
107447059918137032967,"San Jose, CA"
107460554725372431163,"Mountain View, CA"
107469149343429875826,"San Jose, CA"
107470564376981238110,"Mountain View, CA 94043"
107476672209661099821,"Sunnyvale, CA"
107480115598475222080,"Santa Clara, CA"
107484763852355076998,"Cupertino, California"
107485298679911448055,"San Jose, CA"
107490471498563349092,Los Gatos
107493052568514831880,"San Jose, Costa Rica"
107495684226673993640,"Saratoga Springs, New Yor"
107496067485011819846,San Jose
107500900004082070976,"Mountain View, CA"
107501998117997873641,"Sunnyvale, CA"
107507340798553782724,"San Jose, CA"
107507461232651774144,Cupertino
107513440580179340775,"Santa Clara, CA"
107531401684548924851,"Sunnyvale, California"
107536571035867521221,"Saratoga Springs, NY"
107540638333054762391,"Palo Alto, CA"
107545781092968992726,San Jose Ca
107551138159247283326,San Jose
107554299872394508094,"San Jose, CA"
107561425828239226343,"San Jose, CA 95136"
107562852116793589182,"Mountain View, CA"
107564210379910017972,"San Jose, CA"
107566293954623583949,San Jose CA
107567243507365726103,"Los Gatos, Ca"
107568644662990432400,San Jose
107569244789704639165,"Santa Clara, CA"
107571542191096310345,"San Jose, CA"
107571997424484046884,"Cupertino, CA"
107572858633614667066,"San Jose, CA"
107573599579897472849,"Sunnyvale, CA"
107575995206266165405,"San Jose, CA"
107579228594733401957,"Sunnyvale, CA"
107582245215156217906,"Saratoga Springs, UT"
107584390553799801997,Santa Clara
107590607834908463472,"Mountain View, CA"
107593032951095231993,"Mountain View, CA"
107595422111708683950,"San Jose, CA"
107602159917454913858,"San Jose, CA"
107602882044753150398,"Palo Alto, CA"
107603097631700234118,"San Jose, CA"
107603663489651917918,"Santa Clara, CA"
107619906371620400223,"Campbell, CA"
107622126531445285220,"San Jose, California"
107627960068248534567,"San Jose, CA"
107628326453346848546,"Saratoga Spring, NY"
107631181588992136739,Gilroy
107634278594751604219,"Santa Clara, CA"
107645136609392780194,"Sunnyvale, California"
107646185313014687287,San Jose
107654625419798768259,"Mountain View, CA"
107654866980568135904,"Palo Alto, CA"
107657034508429527176,"Mountain View, CA"
107666738726900343902,Santa Clara CA
107668418069447026898,"Santa Clara, California, USA"
107672077512663277937,"San Jose, CA"
107676600017158214318,"Santa Clara, CA"
107678443492375452985,San Jose
107697829954535712074,"Sunnyvale, CA"
107701905796649560428,"Sunnyvale, CA"
107707292097887069775,San Jose
107708648356676418161,"San Jose, CA"
107714731807262458132,"Santa Clara, Ca."
107720750303424215129,Palo Alto CA
107728190523634611351,Palo Alto
107732802446301744236,Cupertino
107733799344805046628,"Mountain View, CA"
107737001095552672403,"Santa Clara, CA"
107738851831842967408,Sunnyvale
107751964405993571094,"San Jose, California"
107753008160298031535,"San Jose, CA, USA"
107756440501850840371,"San Jose, CA"
107761567375237285024,"Mountain View, CA"
107765279162479699327,East Palo Alto
107767890230859530910,"Sunnyvale, CA"
107774144754736645525,"USA, Sunnyvale"
107786639355287395652,"Santa Clara, CA"
107786979071481311734,"Sunnyvale, CA"
107787786097095239820,"Palo Alto, CA"
107789322672959925053,"San Jose, CA"
107791106405269461413,"Santa Clara del Mar, Argentina"
107802322017395774255,Santa Clara
107811487297972224316,Santa Clara
107816477469474054484,Sunnyvale CA
107817508549304296063,"San Jose, Ca"
107821252601800226708,San Jose
107821629988530872935,Sunnyvale
107821728125319810703,Mountain View
107826501946679861500,"San Miguel, Desamparados San Jose"
107827571158641975699,"Santa Clara, CA"
107843646570183733438,"Sunnyvale, TX 75182"
107845508313450258605,"903 Castro St Mountain View, CA 94040"
107856096680026035762,"San Jose, CA 95128"
107856303271371464631,"Milpitas, CA"
107858471191664754720,"San Jose, CA"
107864079962516014502,"Palo Alto, CA"
107865794241818659646,"Mountain View, AR 72560"
107871387140291473353,"Mountain View, CA"
107875679361771806014,"Mountain View, CA"
107876058500232227734,"Mountain View, CA, USA"
107876230457168397726,"San Jose, CA"
107876795776188306910,"San Jose, CA"
107881126263595215255,"Los Gatos, California"
107884299743160259888,"Mountain View, CA"
107894561424323704515,"Mountain View, CA"
107895458624100917179,"Palo Alto, CA"
107900121640307681891,"Desamparados,  San Jose"
107902660225752988108,"Palo Alto, CA"
107918683518701147362,"Mountain View, CA"
107919710798381451079,"San Jose, CA"
107921846254052806138,"San Jose, CA"
107936370364224965237,Cupertino
107941484117017319988,"San Jose, California"
107941898037809507585,"Morgan Hill, CA"
107945942495841254828,"Los Gatos, CA"
107968783541319464850,"Mountain View, CA"
107970019180630435486,Mountain View
107972011995067280382,"San Jose, CA 95136"
107974923147050663375,"San Jose, CA"
107985698250809224529,"Campbell, CA"
107994679507690052407,"Cupertino, CA"
107999784856347344313,"San Jose, C.R"
108025351175123806274,"Alajuelita, San Jose, Costa Rica"
108029887979449215844,"3115 West Mountain View Road, Phoenix, AZ 85051"
108030325771614004712,"San Jose, CA"
108033930217211306736,"Saratoga Springs, NY"
108036901208012766330,"Mountain View, CA"
108041198912856898360,"Santa Clara, CA"
108045202417744881450,"Santa Clara, California, United States"
108052944302504659590,"San Jose, CA"
108053567070985976431,"San Jose, CA, United States"
108056480112038003470,"Mountain View, CA"
108057855442877325219,San Jose
108063798931342916177,"Milpitas, CA"
108069659922808746118,"Palo Alto, CA"
108071083150965026608,"San Jose, CA"
108084042728005234193,"Palo Alto, CA"
108085480939817321384,"Sunnyvale, California"
108094452627037140721,San Jose
108097350000948749401,"Palo Alto, Californie"
108100781439327362862,"San Jose, CA."
108102900459882877810,"San Jose,Costa Rica"
108103383007926641412,Mountain View
108105899374710072086,"San Jose, CA"
108110726072134508400,San Jose
108116278559616371876,Mountain View
108117443294127506281,"Los Gatos, CA"
108126138363566834651,San Jose
108130770451411100746,"Santa Clara, CA 95054"
108136088837273606481,"San Jose, CA"
108136742853374138209,"Palo Alto, CA 94301"
108137247006340544960,"San Jose, CA"
108139069432800582709,"Campbell, Ca."
108143914717210254978,"Palo Alto, California, US"
108145057956419332405,"San Jose , Guadalupe"
108149699412862272917,San Jose
108154777863972620421,"Sunnyvale, California"
108159920487426481642,Sunnyvale
108161908888693195923,Sunnyvale
108167996793480704348,"Mountain View, CA"
108172277232154521000,"San Jose, CA"
108174337332785198784,"Saratoga, CA"
108188571819763054091,Mountain View
108190046057656178626,"Mountain View, CA"
108190250734438725918,"Sunnyvale, CA"
108195804852688365593,"San Jose, CA"
108197464080339240497,"San Jose, CA"
108200399868970452523,"San Jose, CA"
108204955749137952954,"Saratoga Springs, UT"
108205325605957677761,"San Jose, CA"
108208799999591570970,"Sunnyvale, California"
108218283480924182497,"San Jose, USA"
108220995500123809829,"Milpitas, CA, United States"
108223979949770992494,"San Jose, CA"
108225189212686141303,"Santa Clara, CA"
108228920550496655772,"San Jose, CA, United States"
108232420687924823138,San Jose
108232671768865558295,"Mountain View, CA"
108233754261034636309,"San Jose, CA, USA"
108240851375674070640,"Sunnyvale, CA"
108249017047702322516,"Saratoga Springs, NY"
108264265392581167529,"Mountain View, CA"
108279006941708102280,Palo Alto
108280159008827932160,"Santa Clara, CA 95051"
108287656257761891042,"San Jose, CA"
108287953834184016926,San Jose
108291184561036329577,"Sunnyvale, CA"
108293524763368689337,Morgan Hill California
108298157282912109240,"Cañada Grande, San Jose"
108299822730288388754,"San Jose, CA"
108310405463322259814,"Sunnyvale, CA, US"
108313103337453128577,"Mountain View, CA"
108316365709988038758,Palo Alto
108319174490929098952,Mountain View
108321715204602403817,"Mountain View, CA"
108322820147929690986,San Jose
108324282662980212723,"San Jose, CA"
108342645153207944898,Ft. Campbell
108346968138971078562,"Mountain View, CA"
108348186563950629571,"Mountain View, California"
108351113250814530301,"Gilroy ,CA"
108357197227897074077,San Jose
108366528806227753330,"Los Altos, CA, United States"
108368007553444163948,"San Jose, CA"
108368360968473097336,"Morgan Hill, CA"
108372758751142461064,Cupertino
108391054203199197591,Palo Alto
108394399706287777104,Los Gatos CA
108396019716728086854,"Sunnyvale, CA 94089"
108404117974127855083,"Mountain View, CA, United States"
108415518784753383200,Mountain View
108416119375918091837,"East Palo Alto, CA"
108420926260926786634,"San Jose, CA"
108422388725566056345,"San Jose, CA"
108426236046276851869,"Santa Ana, San Jose, Costa Rica"
108430678066988816876,"Sunnyvale, CA"
108431974445601257790,San Jose
108441070615802637586,"San Jose, CA"
108443388795341954102,"Sunnyvale, CA"
108453273883729431211,"Saratoga Springs, New York"
108454075817817087078,Mountain View
108462788172041275941,"Gilroy, CA, United States"
108467355638918157109,San Jose
108471117622415552414,"San Jose, Ca 95123"
108480853986905348693,"Morgan Hill, CA 95037"
108481339150493069114,"San Jose, CA"
108481523863426080819,"Sunnyvale, CA"
108484255931181552076,"San Jose, CA"
108488794356818441666,San Jose
108488976636684219593,"Saratoga Springs, New York"
108489411892227839085,"Sunnyvale, CA 94087"
108490812614137233007,San Jose
108495055033828983511,"Sunnyvale, CA"
108500219467375075908,"Mountain View, CA, US"
108505659235842614950,Mountain View
108508685208903972065,Mountain View
108518214878756234740,"San Jose, CA"
108525584908225993917,"San Jose, CA"
108525929499785557624,"San Jose, CA"
108526365131194237973,"Saratoga, CA"
108531925805700065961,"San Jose, CA"
108535436545833661172,"Santa Clara, CA"
108536871022955878366,"Sunnyvale, CA"
108537797546312546359,"Mountain View, CA"
108541497785634491568,"Palo Alto, CA"
108553081529102841135,"Santa Clara, CA"
108554161566506036393,"Gilroy, CA"
108555879849275235982,"Palo Alto, Ca"
108564372263202493958,"San Jose, CA"
108572416085761060728,"Mountain View, CA"
108573201107874715404,"San Jose, CA"
108574345011351312068,"Palo Alto, CA"
108575826270358911023,"Gilroy, CA"
108581512155018265408,"Mountain View, CA"
108583759525304902142,"Milpitas, California"
108592834485895013234,"Mountain View, CA"
108595753229342491111,"Mountain View, CA"
108600300311463473718,Mountain View CA
108609219349604504501,Mountain View
108611219861035892521,"San Jose, CA 95113"
108629528244773025746,"San Jose, CA"
108635075222990604339,"Saratoga Springs, NY"
108637477974399451867,"Mountain View, CA"
108645703906660395739,"Mountain View, Ca"
108674618105198746096,"Los Gatos, CA"
108684399208877595374,"Campbell, CA"
108688277797182535768,"San Jose, Ca"
108690180875615647168,"San Jose,Ca."
108691681856959768709,Mountain View
108693471984747354137,"San Jose,CA"
108704253146605576596,San Jose
108709015454226572279,"San Jose, CA"
108714208787275952031,"San Jose, CA 95148"
108716058297811205923,"San Jose, CA"
108717370143737440915,"San Jose, California"
108718712163820228264,Santa Clara CA
108719350832099964501,Mountain View
108723596340082219264,"Palo Alto, CA"
108727649287838037051,"San Jose, CA"
108736315097845207807,"Palo Alto, CA"
108736434188460708927,San Jose
108739841033762106870,San Jose California
108745207102515830214,"San Jose, CA"
108748273706970780097,"Palo Alto, CA"
108750041997128645974,"Saratoga Springs, Ut"
108754431355079322530,"Mountain View, CA 94040"
108754806283229177075,"Saratoga Springs, UT"
108760566394507514090,"San Jose, CA"
108766607049970058338,"San Jose, CA"
108769128684837076551,"Mountain View, CA"
108769835378063507283,"Santa Clara, CA, United States"
108773215212943377481,"Saratoga Springs, NY"
108774575194312451804,"Campbellsville, ky"
108776913789575314208,Mountain View
108778179596092603191,"San Jose, Ca"
108790092122482516566,"Mountain View, CA"
108790128306840579066,"Mountain View, CA"
108792139184701213826,"Palo Alto, California"
108794513874556947193,San Jose
108801970513974045432,"San Jose, CA"
108805253717930881949,"San Jose, CA 95120"
108806641915234839731,"Mountain View, California"
108808156164463916934,Los Gatos
108809138166427283452,"San Jose, California"
108809311304225107604,"San Jose, CA"
108812834897367484245,"San Jose, CA"
108816356249486757125,Sunnyvale
108826477516113892595,San Jose Costa Rica
108832981261079244113,"San Jose, CA"
108837714213884199769,Campbelltown
108843908142281532254,Sunnyvale
108851821127292517491,"San Jose , California"
108863196129512959250,"San Jose, CA"
108867248491119100550,Santa Clara
108871100266709985148,"Mountain View, CA"
108878594978592555317,San Jose
108882759700174116685,"Tibas, San Jose, Costa Rica"
108888149790865496187,Santa Clara
108893444686991449860,"Mountain View, California"
108894433805493727121,"Palo Alto, CA"
108900458545685455779,"Palo Alto, CA"
108918268900303247940,"Sunnyvale, Ca"
108929158275470141407,Palo Alto
108934051100930671040,"Mountain View , CA"
108934194498948311692,Mountain View
108940930504890222815,"San Jose, California"
108949294104910103527,"Santa Clara, CA"
108951237588021795084,Saratoga
108951746144495973403,"Cupertino, Ca"
108953906471202722731,"Palo Alto, CA"
108955386954656492350,"Santa Clara, CA"
108959047669263601364,"Mountain View, CA"
108962513273915040784,"Saratoga Springs, UT"
108973694724011132221,"Mountain View, CA"
108982769327445384285,"San Jose, CA"
108987270830682592878,"Sunnyvale, CA"
108988372119891041172,"San Jose, CA"
109000562187304003481,"San Jose, CA"
109004144793372239509,"Palo Alto, California"
109009408058045665875,"San Jose, CA"
109010731978541202306,"San Jose, CA"
109015802822873485022,Mountain View
109023616485988825538,"Mountain View, CA"
109024681449396963911,"Mountain View, CA"
109029031595869699365,Sunnyvale
109039347073719428622,"San Jose, CA"
109050636065288758895,San Jose
109055562236346299971,"Milpitas, CA"
109058607668823275622,"Saratoga Springs, UT"
109060896958753359021,"Santa Clara, CA"
109064051116325212919,"Los Gatos, CA"
109067686442463326777,"Mountain View, California"
109068111448737628604,Campbell
109070282437641926636,"Gilroy, CA"
109072435332370961533,"Sunnyvale, CA"
109073567489307389054,"San Jose, CA 95136"
109076729539361991283,San Jose
109078684108024272470,"Morgan Hill, California"
109091406251922788520,San Jose-Costa Rica
109097080313546326272,Campbell Hall NY
109102662869077267885,San Jose
109105826230775415560,"Santa Clara, CA"
109107813490260536679,"Sunnyvale, CA"
109109712836030005353,"San Jose, California"
109112903998661221580,"Coronado, San Jose, C.R."
109120843259079530712,"Palo Alto, CA"
109121422279649840411,"Mountain View, California, USA"
109127518591616871539,"Cupertino, CA 95014"
109128018196677393699,"Mountain View, CA"
109130932502535286138,"Campbell, CA"
109135772754867608842,"Cupertino, CA"
109137386411375730177,"Campbell, CA"
109138267556047262284,"Mountain View, CA 94043"
109139835716893225288,"Santa Clara, CA"
109141181463904479461,"San Jose, CA"
109152987164758223678,"San Jose, CA"
109154808618653516937,"Mountain View, California"
109157468653888354934,"Palo Alto, CA"
109157619828435421155,"San Jose, Costa Rica"
109161180552477483372,"San Jose, California"
109161890971316958945,"Santa Clara, CA"
109165079514150618815,"Santa Clara, CA"
109165911498913671402,"San Jose, California"
109171390344360593896,"Palo Alto, CA"
109171412461995488172,"Santa Clara, CA 95051"
109173348832836992718,Santa Clara
109187491560395826329,"San Jose ,CA"
109195815313770783778,"Los Altos, California"
109206863065240253579,"Cupertino,CA,USA"
109211525319153375840,"Santa Clara, CA"
109217682034667088876,San Jose
109224736318502164881,"Santa Clara, California (USA)"
109225959334531945935,San Jose
109228882426641864325,"Mountain View, CA"
109229952707111619555,"Palo Alto,CA"
109231517488819563639,"San Jose, CA, USA, Earth"
109233392079337224597,Santa Clara County
109236147443378835016,"Mountain View, CA"
109247050182170709929,"Los Gatos, CA 95030"
109249644961735845421,San Jose
109252318302956917187,"San Jose, CA"
109259647026624236960,"San Jose, Costa Rica"
109268564077124324572,Santa Clara CA
109271553791013587545,"Santa Clara, California"
109275224522692724003,"San Jose, CA"
109276066603706133306,"Mountain View, CA"
109287538868858693811,"San Jose, CA 95138"
109290820554964672958,"Milpitas, Ca"
109291600706627978112,"San Jose, CA"
109291841344702721127,"San Jose, CA"
109294051501850651073,"Los Gatos, Ca"
109299226396295071875,"San Jose, CA"
109312518585632669880,"San Jose, CA"
109316301905867244322,"Saratoga Springs, NY"
109322842285204217639,"Mountain View, CA"
109326062448776770859,Cupertino
109326311596264502242,"Palo Alto, California"
109327807003225305304,"Palo Alto, California"
109329256803323704940,"Fort Campbell, KY"
109330218993114107051,"Campbellsville, KY 42718"
109330310229149098863,"San Jose del Monte, Gitnang Luzon, Pilipinas"
109331050854340161084,"Sunnyvale, CA"
109331732476050013830,"San Jose, CA"
109334093279685301158,"Mountain View, Ca"
109335680279936494380,"Sunnyvale, US"
109336230469063036942,"Palo Alto, CA"
109343288040597598057,"Los Gatos, CA"
109346115473944828847,"San Jose, CA"
109351847829978667416,San Jose Alajuela
109379466318549137388,Milpitas
109380443971181362791,Palo Alto
109380595200448107369,"Saratoga Springs, UT"
109387919144422463367,"Saratoga Springs, NY 12866"
109392757004759605395,"Sunnyvale, CA"
109396066969993811422,"San Jose, CA"
109396213260631590940,San Jose
109402219100722141399,Milpitas
109402466767833845340,"Campbell, CA"
109404935879138074245,Sunnyvale
109414162446376182759,San Jose
109420518008871182562,"Mountain View, CA"
109430518928543199944,San Jose
109433613933673411744,"Mountain View, CA"
109437279391102692897,Palo Alto
109437585878248683799,"Sunnyvale, CA"
109439139821034363403,"Palo Alto, CA, United States"
109447183059037931488,San Jose
109465749434292228561,"Gilroy, CA"
109466966188400007278,"Saratoga Springs, UT"
109467926853496245646,"Mountain View, CA"
109471077600458505652,"Mountain View, CA"
109481030752019150424,Palo Alto
109495637282343014350,Sunnyvale
109497411898271157002,"Palo Alto, CA"
109503158532514922699,Sunnyvale
109524355870140010933,Mountain View
109530120245143163596,"San Jose, Ca"
109530725585436064857,San Jose
109536187861202401705,"Escazu, San Jose"
109538651044630059949,"San Jose, CA"
109539936919112555673,Cupertino
109540868040745324284,"Palo Alto, California"
109543800751703631769,San Jose
109546040519419624859,"Mountain View, CA"
109546163251630013635,"Santa Clara, California"
109546261080914274416,San Jose CA
109559179585963203613,"Santa Clara, Utah"
109563464928930751396,"Cupertino, CA 95014"
109573501741984093743,Palo Alto
109581870574956225297,"San Jose, CA"
109605360835662437506,Milpitas California
109605871856836656560,"Los Altos, CA"
109607742024409578007,"San Jose, CA"
109613176429581673469,"San Jose, CA"
109614579860728455022,Mountain View
109615223886174398053,"Saratoga Springs, NY"
109617495490097030874,Bellavista - San Jose
109623071652452397977,"Santa Clara,CA"
109623569467082736379,"Fort Campbell, KY"
109625676041660032841,"San Jose, CA"
109625887683636423923,"Santa Clara, CA"
109627267881294698984,"San Jose, CA"
109629228697962814254,"Sunnyvale, CA, United States"
109632549041511255331,San Jose
109637943394058791672,"Mountain View, CA"
109641866943774207276,Palo Alto
109644138472311194697,"Saratoga Springs, NY"
109666561303539833042,"Mountain View, CA"
109675005897656326963,San Jose
109677385007775162868,"San Jose, CA 95129"
109678242856504913357,"Mountain View, CA"
109678249549843035848,"Palo Alto, CA"
109706893188426385304,San Jose
109712451619040885632,San Jose
109716732355273092207,"San Jose, California"
109745894064669822230,"Mountain View, CA"
109762628167309189190,"Santa Clara, CA"
109765042476272323766,"Santa Clara, CA 95051"
109774274073607612681,"San Jose, CA 95128"
109777140167685707123,"San Jose, CA"
109781472324902458015,"Mountain View, California"
109784818759268385190,Mountain View
109785165605822386493,"Mountain View, CA"
109786773712389351329,"San Jose, CA"
109788723447291899755,Mountain View
109791354165440124660,"Mountain View, CA"
109798708099567486277,San Jose
109802130994731229966,"Gilroy, CA"
109810542541080531317,"Milpitas, CA"
109812627202815401025,"Mountain View, CA, USA"
109819971100174067370,Cupertino
109828290737953159427,"San Jose, California"
109830749336809078338,"Milpitas, CA"
109831577153589914590,"Mountain View, CA"
109833915953202995140,San Jose
109835141099220678477,"Mountain View, CA"
109835382610063615477,"Palo Alto, CA"
109843896640868426519,"Mountain View, CA 94043"
109853077574270077406,San Jose California
109853750239729568966,"Sunnyvale, CA"
109856574191834087490,"San Jose, CA"
109859006563808331640,"Santa Clara, CA"
109866800740615312576,"Sunnyvale, CA"
109869975763453841747,"Palo Alto, CA 94303"
109873703910734238173,"Saratoga Springs, UT"
109876476358410893663,"San Jose, CA"
109876749698952784949,"San Jose De la Paz, Jalisco, México"
109879450646959041476,San Jose
109879843672609867790,"San Jose, CA"
109889253856721097722,"San Jose, CA"
109890850430878740511,San Jose
109891111051120379667,"San Jose, CA"
109893588521426677368,"Los Gatos, CA"
109895778936662166398,"Sunnyvale, CA"
109898455107187349523,"San Jose, CA"
109899934597465148588,Cupertino
109900826259806361582,"San Jose, CA"
109901295579591502321,"San Jose, California"
109901297063140351005,San Jose CA
109906536302441993267,Palo Alto
109907482237902154600,Palo Alto
109909935680879695595,"Mountain View, CA"
109915049678410819681,"San Jose, CA"
109915960584600909613,Saratoga
109921452374918294541,Mountain View MO
109923111311395991183,"Palo Alto, CA"
109927566525665717259,"San Jose , Costa Rica"
109929854951446217678,Sunnyvale Ca.
109930321212162489185,San Jose
109933511057436413240,"San Jose, California"
109936031478247943790,"Mountain View, CA"
109941228448228622240,San Jose
109942674989109342985,San Jose
109948068697311606138,"San Jose, CA 95126"
109952571857962803143,"Palo Alto, California"
109960586678265994294,San Jose
109962241886126301049,San Jose
109962609954551380038,"Mountain View, California"
109964574888766891810,"Palo Alto, CA"
109971498992547598534,San Jose
109975117336442476260,"10500 Creston Drive, Los Altos, CA"
109978379405468741818,"Mountain View, CA"
109980783633809855345,"San Jose, California"
109982203889624872107,"San Jose, CA"
109986791556735485592,"City of San Jose del Monte, Bulacan, Central Luzon, Philippines"
109995768490086068783,"Saratoga Springs, UT"
109997630365609501858,"San Jose, CA"
109997764741824121414,"Mountain View, CA"
110008436501143705415,Sunnyvale
110011036739982072372,"Palo Alto, Californie"
110015775015147586776,"San Jose, CA"
110019519021917935327,"San Jose, CA"
110021080451043055026,"Palo Alto, CA"
110023669453604960082,Palo Alto
110027891226033477120,"San Jose, California"
110032172996157124656,Santa Clara
110041550493246648595,San Jose
110044151811491367878,"San Jose, CA"
110045575861194320481,Mountain View
110047664057778254453,"East Palo Alto, CA"
110055233409989576629,Los Gatos
110057619270054500477,"Cupertino, CA"
110062774439832142246,Fort Campbell
110064753270364385433,"Saratoga Springs, UT"
110073178195983573696,"San Jose, Costa Rica"
110077449376048426474,"San Jose, CA"
110080054103710462998,San Jose
110081138469992527245,"Sunnyvale, CA 94085"
110082084049614908557,"San Jose, CA"
110090887431080203596,"Sunnyvale, CA, USA"
110097112394638933674,San Jose
110098063328913364320,"San Jose, CA"
110098197230760360109,"Cupertino, CA"
110102828093914896282,Los Altos
110106090215456188202,"San Jose, CA"
110116834960960558928,"Campbell Hall, NY"
110118187844962712685,"Morgan Hill, CA 95037"
110126580432762407615,"Palo Alto, CA"
110133497375327458234,"Sunnyvale, California USA"
110134906375588468537,"Palo Alto, CA"
110149619067889621708,"Saratoga Springs, NY"
110150201548889410654,"San Jose, CA"
110150530080028803814,"Santa Clara, CA"
110154786842136966311,San Jose
110158103118813123146,"San Jose,CA"
110158121372998137836,"Cupertino, CA"
110159234728387891333,"Sunnyvale, CA"
110165122295797529115,Mountain View
110165450121879475054,"San Jose, CA"
110170826460854307828,"Palo Alto, CA"
110172231601797300565,"Milpitas, CA"
110175159369222131092,"Campbell, CA 95008, United States"
110182822054658058036,"San Jose, CA"
110190971630211627526,"Los Altos, CA 94024, United States"
110193281041564536224,"San Jose, CA 95118"
110206514788843945062,"Campbell, CA"
110207466526175069035,"San Jose, CA"
110211369480652531887,"San Jose,Ca."
110215684413512570861,"Sunnyvale, California"
110226135405277903322,"Sunnyvale, CA"
110227605417919786010,Mountain View
110245265831213470535,"Mountain View, CA"
110255193504699698342,"Palo Alto, California"
110257056938932916977,Morgan Hill
110258126073621898027,"San Jose, CA"
110259006834857503778,"Mountain View, CA"
110260514414866340157,"Saratoga Springs, NY"
110261213314113612490,"Saratoga Springs, New York"
110262205208523089664,Mountain View
110263856950145772036,"Morgan Hill, CA"
110279066199887733584,"Cupertino, CA"
110281878297261780811,Los Altos Hills
110283396886183775814,"San Jose, Ca."
110299495409097863838,"San Jose, CA"
110312454639590427401,San Jose
110322477113208258099,"Mountain View, CA"
110331173085707582095,San Jose CA
110356225635661572163,"Santa Clara, CA"
110364142186882736725,"San Jose, CA"
110383157263371645463,"Mountain View, CA, USA"
110386220247767636582,"San Jose, CA"
110401024697031982599,"San Jose, CA"
110401837791511169913,San Jose
110403549696240367140,"San Jose, Ca."
110406719939105364393,San Jose
110413118665006945082,San Jose
110417475055633989574,"San Jose, CA"
110433212246749570441,"San Jose, CA"
110433713686965395822,"Los Gatos, CA"
110433921241699953621,Palo Alto
110440425183978366118,Santa Cruz / Santa Clara / Monterey Counties
110445640498892601467,"Saratoga Springs, NY 12866"
110446819284985069020,San Jose
110447871875288333503,"Mountain View, CA, USA"
110448983428808361581,San Jose
110449419072584384740,Mountain View
110454982362631354013,"San Jose, CA"
110455635562795772094,"San Jose, California"
110459095553599301589,"San Jose, CA 95111"
110460762315515512180,"Palo Alto, CA"
110463391829821037631,Mountain View
110465951566671357583,"Mountain View, CA"
110469406692185617750,"San Jose, California"
110469479194678030695,"Mountain View, CA"
110477435325687132826,Cupertino
110478834213957126523,"Mountain View, CA"
110481106872058376810,"Mountain View, CA"
110481341670781011323,"Cupertino, CA"
110488390674786177532,"Mountain View, Hawaii"
110489378054638259645,"San Jose, CA"
110494190777137950761,San Jose
110495879900240578398,"Sunnyvale, CA"
110496848244311262991,"Cupertino, CA"
110501228052274901808,San Jose
110502359330310898543,"San Jose, Ca"
110507726292293044224,"Fort Campbell, KY, United States"
110513369879397029537,San Jose CA
110514240628172943346,"Palo Alto, CA"
110514596932203321654,"San Jose, CA 95136"
110530157563502943751,San Jose
