gPlusUserId,currentPlace
111577412772676568791,"Cupertino, CA"
111597152199094230305,"San Jose, CA"
111599145095541708655,"Santa Clara, CA"
111610936701693893165,"San Jose, CA"
111611658884161718151,"Saratoga, CA"
111616194027474939644,Sunnyvale CA 94086
111628079378435745524,"San Jose, CA"
111641966314146455848,"San Jose,  California"
111659074256335976546,"San Jose, CA"
111661307704228086081,"Sunnyvale, CA"
111674584085793803265,"Sunnyvale, CA"
111677501156323645537,"Sunnyvale, CA"
111680537005847242168,Los Altos
111680727301841216536,"Sunnyvale, CA"
111683130531274058894,"San Jose, CA 95132"
111700017160172272229,Los Altos
111703124687948696691,"3349 Machado Avenue, Santa Clara, CA"
111725482978592140282,"San Jose, CA - USA"
111729187205767146234,"Palo Alto, CA"
111730300799632457559,"Mountain View, CA"
111734755111264186032,San Jose
111745482220481456793,"Santa Clara, California"
111752645030557336208,"San Jose,Ca."
111759882098755035297,"San Jose, CA"
111761166991656058444,"Morgan Hill, CA"
111763024031178809193,"San Jose, CA"
111767425198053172550,"Santa Clara,CA"
111774408439524408947,"San Jose, CA"
111776983865709023435,"Morgan Hill, CA 95037"
111788394668761989594,"Campbell, CA"
111792842977090372854,"Mountain View, CA"
111793923994511723900,"Los Gatos, CA"
111797619679226812629,San Jose
111801592846234253331,"Morgan Hill, California"
111819079627293066651,"Sunnyvale, California"
111828375930913733705,"Milpitas, CA"
111837307083191754071,"San Jose, CA"
111843753257637454767,"Sunnyvale, CA"
111844104740137381299,Gilroy ca
111844611359169429230,"Los Gatos, CA 95030"
111846015989392389181,"Morgan Hills, CA"
111856720526420500491,"San Jose, CA"
111861145980006092171,"Santa Clara, CA"
111873138485014500666,"Santa Clara, Ca"
111879378351113283377,San Jose
111880182309939553117,San Jose
111880498169447150110,"East Palo Alto, CA"
111889538634319817045,"San Jose, California"
111889824769583146867,"San Jose, ca"
111897254779032564755,"Gilroy, CA"
111902435909328987615,"Mountain View, CA"
111903669643791655654,"San Jose, CA"
111910634479404861457,Morgan Hill
111919615570129484915,"San Jose, CA"
111922607204704874131,San Jose
111926038762710513811,"San Jose, CA"
111934477301664924518,Mountain View
111937447827665620879,"San Jose, California"
111940865346461880448,"Los Altos, CA"
111942013287257520603,"San Jose, CA, USA"
111963979771363339443,"San Jose, CA"
111965032186709439771,Sunnyvale
111969999488759535762,"Mountain View, CA"
111973423818650321856,Sunnyvale
111975525134255603891,Sunnyvale CA
111995425832112314643,"Sunnyvale, CA"
112003488454981569114,"Palo Alto, CA"
112012679899611220434,San Jose North
112014708462538464440,San Jose
112017999814837744812,Mountain View
112019396972136884237,"Santa Clara, CA"
112020171976573371413,"San Jose , California U.S.A.!'"
112020539041521829841,"Cupertino, CA"
112022422739608666026,"San Jose, CA"
112034031566238075051,"Mountain View, CA"
112038050835115292610,San Jose
112038142620926664240,San Jose
112043244254751965898,San Jose
112044462810141605483,"Gilroy, CA"
112052173778211806007,"525 firloch ,01 Sunnyvale California 94086"
112059002498370536985,"San Jose, CA"
112066745017997343065,"San Jose, CA"
112074273055389395600,"Palo Alto, CA"
112085339212221743431,Mountain View
112112802006961735022,San Jose
112115933066028408729,San Jose
112117906073099522199,"San Jose, CA"
112128330987989488807,"Mountain View, CA"
112134572582213810714,"Mountain View, CA"
112146417720628842330,San Jose
112150993193976038826,"Palo Alto, CA, United States"
112173864717247099698,San Jose Ca
112180430805010631366,"Palo Alto, CA"
112182411363878127768,"Mountain View, CA 94041"
112209992990466060492,San Jose
112215419956676945525,"Sunnyvale, CA"
112220616991367330922,San Jose
112222416800099361679,"Mountain View, California"
112230447107098168043,"Los Gatos, CA"
112230630960248877686,San Jose
112244566236487924025,"Sunnyvale, US"
112246071540333729682,"San Jose, CA"
112262595788196126021,Sunnyvale
112267854196798178226,"Morgan Hill, CA"
112272113497575648786,"Sunnyvale, CA"
112273820925157308841,"San Jose, California"
112273922738192608979,"Sunnyvale, CA"
112282726155694300427,Sunnyvale
112283297457810584047,"Sunnyvale, CA, USA"
112283703830942943374,Cupertino
112288908908896049534,San Jose
112290724282112516749,San Jose
112295429880258077733,San Jose
112301262730170166554,"Los Altos, CA"
112308997941906622403,"San Jose, CA 95123"
112320797602836214768,"Mountain View, CA"
112335521849066557014,"San Jose, CA"
112340476644924618450,"San Jose, CA"
112346146750484283381,"San Jose, CA"
112348451746373320028,"San Jose, CA, USA"
112350045532517029269,Mountain View
112382416465356910730,"Los Gatos, USA - California"
112383258144670810699,"San Jose, California"
112394177067937140043,"San Jose, CA"
112414030059146346659,San Jose
112419176680665374033,Los Gatos
112424349158301022163,Palo Alto
112429084544345595731,"Sunnyvale, CA"
112438759704409709743,"San Jose, CA"
112439678898563138768,"Mountain View, CA"
112455356887510537398,"Palo Alto, CA"
112458762142601833589,"San Jose, CA"
112472450049544645995,"Palo Alto, CA"
112479956288124219998,Morgan Hill
112484430810558634744,San Jose
112488883563946345220,"Mountain View, ca"
112493869563255352335,"Mountain View, CA"
112495879709417277159,"San Jose, CA"
112499337348926318396,"Sunnyvale, CA, USA"
112499765649139021119,"Saratoga, CA"
112510267480732776100,"Mountain View, CA"
112514261375657129813,"San Jose, CA"
112522325288763960107,San Jose
112540226618013533507,"Saratoga, CA"
112547300039617501177,"Mountain View, California"
112550459752084612687,"Sunnyvale, CA"
112557596008974583414,"San Jose, CA"
112558246117709843437,"Mountain View, CA"
112568869770374370935,Saratoga
112570007909687416400,San Jose
112576251220038948253,"Mountain View, CA"
112576905768444103043,"Cupertino, CA"
112581306496675306539,San Jose
112583000820388901872,"San Jose, CA"
112589663457717959396,Sunnyvale
112619309040563555281,Santa Clara County
112624823883927291546,"San Jose, CA 95138"
112627553592128430014,"San Jose, CA"
112630381066062465025,"San Jose, CA"
112634267101745068857,San Jose
112635207445761067001,"San Jose, Costa Rica"
112686633785244903387,San Jose
112706049344423574671,"Santa Clara, CA"
112715184784863984852,San Jose
112722260453311161072,"San Jose, CA"
112724913357241032248,Cupertino
112729674259282584326,San Jose
112738442178484784832,"San Jose, CA"
112755300918317159660,"San Jose, California"
112761992534565699250,"Sunnyvale, CA"
112777924900903538495,"San Jose, Ca"
112791385418294834726,"765 b Loma Verde Avenue, Palo Alto, CA, United States"
112798396412268348446,"Sunnyvale, CA, USA"
112810998084650239206,Palo Alto
112828010672877832707,"San Jose, California"
112833284669260353871,"San Jose,ca"
112840953755514456950,"Mountain View, CA 94041, United States"
112855854322042876480,"San Jose, CA"
112860546505112808898,"Milpitas,CA"
112867249530817860700,"San Jose, Ca"
112875490686181645819,Gilroy
112883988924895781487,"Cupertino, CA"
112884475829116678853,San Jose
112886144674842967311,San Jose
112896630675956599355,"Mountain View, CA"
112898946800028580727,Palo Alto
112898989500850976754,"Los Gatos, California"
112903993567089241943,"San Jose, CA"
112917731634183031229,San Jose CA
112918539634084484564,San Jose
112920205209894234789,"Palo Alto, CA"
112922502890031014792,San Jose California
112937265187476102023,"Mountain View, CA"
112938485898992584117,"San Jose, CA"
112943906565657551926,"Campbell, CA 95008"
112971850748704995684,"Cupertino, CA"
112987696870145960488,"Palo Alto, CA"
112990695519143502741,"Mountain View, CA"
112997312617239739681,"San Jose, CA"
113000536849653396194,Sunnyvale
113012925050159692171,"Campbell, CA"
113014272328058073144,Santa Clara
113028894382156271453,"Mountain View, CA"
113033016872300497592,"San Jose, CA"
113041928974227396225,"Los Gatos, CA, 95032"
113050434590327066313,"Santa Clara, CA"
113059776836660832088,San Jose
113061838096030523673,"Gilroy, CA"
113065524761530829309,Cupertino
113072346600583942173,San Jose
113081911869777632602,"San Jose, CA"
113092905218881630828,"Sunnyvale, CA"
113095204367943216385,"Sunnyvale, CA 94086"
113097276181543898574,"San Jose, CA"
113098320671886550178,"Palo Alto, CA"
113108513364549974192,Los Altos
113110764348437997849,"Mountain View, California"
113111875056252583184,"Los Gatos, CA 95033, United States"
113112836850354309724,"San Jose, CA"
113116318008017777871,"Palo Alto, CA"
113116851492828339993,San Jose
113120101601441713252,"San Jose, Ca"
113121843608929701402,San Jose
113124358478880583737,"Mountain View, ca"
113144069707868396425,Mountain View CA
113156747246678129168,"Mountain View, CA"
113166786548497326242,"Sunnyvale, CA"
113185941070842565891,"Morgan Hill, CA"
113186342753412209501,San Jose
113188899447542562893,"Morgan Hill, CA"
113208745080936618878,"San Jose, CA"
113220222996161577825,"San Jose, CA"
113225830150959254719,"Los Altos Hils, CA"
113236272476671340126,"Palo Alto, CA"
113237992524511223241,Sunnyvale
113250147677143637903,"San Jose, California, USA"
113251085122359758371,"Gilroy, CA"
113252473347678934618,"Mountain View, CA"
113259311874857483445,"San Jose ,CA"
113274443265908003612,"Sunnyvale, CA"
113276707317168066317,"Cupertino, CA"
113281702920745324016,San Jose
113286057425965017884,"Mountain View, CA"
113287616783858928300,"San Jose, CA"
113294188196247689899,San Jose
113296170718073870923,"Campbell, CA"
113296553558440750483,"Mountain View, CA"
113300104562798590083,"San Jose, CA"
113301689307551733448,"San Jose, CA"
113303979657941672549,"San Jose, CA"
113307949639346850318,"San Jose, CA"
113344121601166140714,"Santa Clara, CA"
113348736951055038973,"Mountain View, California"
113379002308894722676,"Sunnyvale, CA"
113384676243171554475,"Santa Clara, CA"
113389020886650892955,"Sunnyvale, CA, USA"
113398588921141102344,"Saratoga, CA"
113399929084091741673,San Jose CA
113416953521569749969,"San Jose, CA"
113423909068665796377,"Mountain View, CA"
113440785004585182384,"Mountain View, CA"
113453798927810485027,"Sunnyvale, CA"
113478839191524249714,"Sunnyvale, CA"
113479210926087080165,"San Jose, CA"
113491679035500132374,"San Jose, CA"
113507328760761362495,"Mountain View, CA"
113516083307892185292,"Sunnyvale, CA"
113518175690639440513,"Gilroy, CA"
113528128156765317196,"San Jose, CA"
113529664435740431059,"Mountain View, CA"
113536385786324678077,"Santa Clara, CA"
113543037658264767777,"Palo Alto, CA."
113545407964641270103,"Cupertino, CA"
113545770708646538170,"Campbell, CA"
113551157839480309652,"Sunnyvale, CA"
113557716141585445245,"Campbell, CA 95008"
113564932677473565369,"Mountain View, CA"
113571040739412193882,San Jose
113575199620551909633,Sunnyvale
113581169977162308550,"Mountain View, CA, USA"
113586462717652552836,"Sunnyvale, California"
113586670162303226877,"San Jose, CA"
113598025206965595031,"Santa Clara, CA"
113608626940220377088,"Mountain View, CA"
113610110385262582763,San Jose
113610785798434446946,Mountain View
113612048964378554380,"San Jose, CA"
113618457816978698704,Mountain View
113622517620342551904,"San Jose, CA"
113637694971615821449,"Sunnyvale, CA, USA"
113638676727750459767,"Mountain View, CA"
113642516518250775933,"San Jose, California, United State of America"
113653776002485747551,"San Jose, CA"
113658242944852377326,"Mountain View, California"
113670607092421260410,"Mountain View, CA"
113678431079360416982,San Jose
113679201483461645075,"San Jose, CA"
113684163732205848070,"Milpitas, CA"
113693713841071300635,"Mountain View, CA"
113695216118227790326,"Santa Clara, CA 95051"
113702147170760893479,Mountain View
113702531234652432965,"San Jose, California"
113714801403032412462,"San Jose, CA, United States"
113717943899665282972,"Mountain View, CA"
113718283854979533853,Los Gatos CA
113721564444207624846,"Cupertino, CA"
113721750424304143390,"Los Gatos, CA 95030"
113739053085378505442,"Mountain View, CA"
113767845387280274799,"Santa Clara, CA"
113773914718627348731,Sunnyvale
113783597906203858214,San Jose
113784574290306925094,Sunnyvale
113797751825329763988,"Sunnyvale, CA"
113799228257247794832,"San Jose, CA."
113803891450787719474,"San Jose, CA"
113807926441932159673,"San Jose, CA 95111"
113810573473352308588,San Jose
113829852582946084929,San Jose
113830580829916787141,"San Jose, CA"
113833564436147694931,"Morgan Hill, California"
113836046163131684898,May 26 2010 to present homeless mainly in vehicle sometimes in hotel caused in entirety by false charges in a mob violence context upon my person and marriage using and involving law men of Santa Cruz  and Santa Clara counties whose religiousness is about dismembering families using women in law and the court room battle field of family law - -
113841141601432971486,"Cupertino, California, U.S.A."
113854243364628266564,"Mountain View, California"
113871187033166861145,San Jose CA
113872226915152621170,San Jose
113875966620728992325,Los Gatos Califiornia
113882643007974975905,Palo Alto
113894045284959434769,Los Altos
113897743604823558459,"Campbell, CA 95008"
113900887743523190268,San Jose
113921508866345698903,"San Jose, CA"
113923112638005358001,"San Jose, CA"
113934759233410392598,"San Jose, CA"
113948990644603931387,"San Jose, CA"
113959634484013674384,"Los Gatos, CA"
113968127038423042238,"San Jose, CA"
113971723045859169606,"Mountain View, CA"
113987183776633707940,"Cupertino, CA"
113993308939688869865,"Sunnyvale, CA"
113994892054713227854,"Santa Clara, CA"
113995855335170243382,"San Jose, Ca"
114003967862213175002,"Mountain View, CA"
114013084237325671220,"Cupertino, CA"
114018766332685184273,"San Jose, CA"
114019454532358585559,"Campbell, CA"
114028579816264416349,"Mountain View, CA"
114029337211790847671,"San Jose, CA"
114032776721104755262,"Gilroy, California"
114034566116755887110,"Mountain View, CA"
114038554047736597321,"San Jose, CA"
114046180612010159994,"San Jose, CA"
114057244403249316386,"San Jose, Ca"
114067044779953996453,Mountain View
114069277600222846819,"Mountain View, California"
114095938631636686141,"Los Gatos, CA"
114105182135599821825,"San Jose, California"
114111544524022893290,"San Jose, CA"
114118733544172138139,Palo Alto
114126755329651684223,San Jose
114127470142155179248,"Cupertino, CA"
114131013902570050146,Santa Clara
114135561621201082216,San Jose
114138643608797825651,San Jose
114141724803545724811,"San Jose, Ca"
114145111113177547926,"Campbell, Ca"
114148315316139786141,Santa Clara
114152974578128028254,"San Jose, CA"
114170422854848507284,Santa Clara
114180484323485225642,San Jose
114181228812068438785,"San Jose, CA 95124"
114182521387965014429,"San Jose, CA"
114188039371212819900,"San Jose, CA"
114195305630937578760,Campbell
114200267444715895756,Mountain View
114205523697369808455,San Jose
114233355066920694392,Cupertino
114240799742994702065,"San Jose, CA"
114241243476707346899,"San Jose, CA, United States"
114245377781654250883,"Los Gatos, CA"
114260550096033539654,San Jose
114270605530539021604,"Mountain View, CA"
114280751892942147580,"San Jose, CA"
114287540103918212565,"San Jose, CA"
114289448591067978562,"Mountain View, CA"
114302612351397092939,"Los Altos Hills, CA, USA"
114332125793911172402,"Campbell, CA"
114338884019387382463,"Sunnyvale, CA"
114344808389367500008,"Los Gatos, CA"
114345492120811793573,"San Jose, CA"
114349282354977427620,"Capitola CA, Santa Cruz CA, Boulder Creek Ca, San Jose  Ca,"
114349907043949970029,"San Jose, CA"
114349949152595091816,"Santa Clara, CA"
114350529211184378596,"San Jose, CA"
114350857674499856158,"San Jose, CA"
114355861403383627383,"San Jose, CA"
114360544049054008097,"Palo Alto, CA"
114360597128073400923,"Mountain View, CA"
114361911716120406526,"Sunnyvale, California"
114374605150743145575,Campbell
114377932316006039340,"Mountain View, CA"
114381696384349084763,"San Jose, CA"
114386123939035902582,"San Jose, CA"
114392263303336020941,"Mountain View, CA"
114392940220936336668,"San Jose, CA"
114407223873535256079,San Jose
114426949377491941311,"San Jose, CA"
114434335819168350339,"Mountain View, CA"
114443231111520039212,"Santa Clara, CA"
114446853248208440342,San Jose
114458375924536223354,"Santa Clara, CA"
114466908065106292503,"San Jose, CA 95121, United States"
114479558745641388621,"Saratoga, CA"
114487821672525723100,"Santa Clara, CA"
114496289473587991761,"San Jose, CA"
114502350817258289824,"Sunnyvale, CA"
114507528672382329271,"Los Gatos, CA"
114522888993831688371,"San Jose, Ca"
114524625091448231585,"San Jose, California"
114526406366900489262,"San Jose, CA"
114532336570002921844,"Mountain View, CA"
114535407955289411178,"San Jose, CA"
114538316063076627504,"Santa Clara, CA"
114563373323477614128,"Mountain View, CA"
114577238873427905060,"Mountain View, CA"
114581200049152995323,"San Jose, CA"
114592298180563165518,"Santa Clara, CA"
114600883974699921538,"San Jose, CA"
114603172814661413109,"San Jose, CA"
114606183728794125148,"Santa Clara, CA 95050, United States"
114607721847382707511,"San Jose, CA"
114608662975276811808,Mountain View
114610638490102492491,"Santa Clara, CA"
114628582478173431356,"Palo Alto, CA, USA"
114628865660306406067,Los Gatos
114634319548269881961,"Campbell, CA"
114638206572649287191,"Santa Clara, CA"
114639295521653092844,San Jose
114640366079198295125,Sunnyvale
114650535663975026769,Santa Clara
114658002343138829814,"Mountain View, CA"
114663829060274114555,Palo Alto
114664653255785519814,"San Jose, CA"
114665062159179412607,"San Jose, CA"
114671811822976355657,"Cupertino, CA"
114673708569930175135,San Jose
